id,created_at,screen_name,full_text,favorite_count,retweet_count,location,bounding_box
1059451940583686146,2018-11-05 14:26:40,LoveAndShalom,This is PEAK whitewashing! This is not LSU's Haka!!! Put some RESPECT on New Zealand's Maori culture.😡 https://t.co/ITeBRzT5mt,9,0,,
1059452568307462147,2018-11-05 14:29:10,eteaki_lala,"haka dont only belong to LSU, lol please stop butchering our traditions https://t.co/juxWsnGSGw",1,0,,
1059453570892873729,2018-11-05 14:33:09,_BOSSxBeauty,Anybody peep the lil boy.. https://t.co/5I8C0oPy2t,1,0,,
1059455801822191616,2018-11-05 14:42:01,TuurinTurambar,@espn @landryyy14 MAUI TIME!!!,0,0,,
1059457163234545666,2018-11-05 14:47:26,HaroldJ_59,Back??? https://t.co/6jQVh5GESl,0,0,,
1059457784931123201,2018-11-05 14:49:54,TheRealDeeLeww,definitely gave me chills... https://t.co/l05b8d6fKC,0,0,,
1059463498441330688,2018-11-05 15:12:36,LL_CoolJace,That nigga 91 trash though https://t.co/5iECavYcaY,0,0,,
1059468423426641921,2018-11-05 15:32:10,WordFromTheWys,appropriating peoples cultures and claiming it’s yours 🤦🏾‍♀️ leave peoples things alone https://t.co/IaVJHSJXyQ,0,0,,
1059470525225824257,2018-11-05 15:40:31,TuckerMustDie_,It isn’t an “LSU” anything. https://t.co/CQbwlHtlxf,3,0,,
1059470811264884738,2018-11-05 15:41:40,jrrodz956,Hype up https://t.co/0oz9isR9HW,0,0,,
1059471169860993025,2018-11-05 15:43:05,Robinson52Dj,Shit got me hype af https://t.co/JXKKqweQAP,0,0,,
1059474193895641088,2018-11-05 15:55:06,I_AmThe_Knight,Looool Tanga deadass always on 10 https://t.co/zxhQR4nE8h,0,0,,
1059474538973589504,2018-11-05 15:56:28,BamaIntrovert,"Ain't no such thing as ""LSU Haka"".....respect things that are apart of someone's heritage/culture &amp; stop labeling it what you want it to be https://t.co/NsKskbpTyh",1,4,,
1059475036887760904,2018-11-05 15:58:27,yamanjapan_,This live as hell https://t.co/nFLZfE0JCa,1,0,"Brimfield, OH, United States","{'type': 'Polygon', 'coordinates': [[[-81.39342, 41.065438], [-81.29146, 41.065438], [-81.29146, 41.135327], [-81.39342, 41.135327]]]}"
1059476069345095680,2018-11-05 16:02:33,sabo_uno,The stupidity of this tweet🤦🏽‍♀️ https://t.co/QJjvDIaHnD,0,0,,
1059477567046991872,2018-11-05 16:08:30,Jospitta,0-2 when they do this “LSU HAKA” 😂😂😂 https://t.co/NjbqtIzd9b,0,0,"San Jose, CA, United States","{'type': 'Polygon', 'coordinates': [[[-122.035311, 37.193164], [-121.71215, 37.193164], [-121.71215, 37.469154], [-122.035311, 37.469154]]]}"
1059478529950302208,2018-11-05 16:12:20,DevinDeMann,Some people taking this wayyyy to deep. https://t.co/maDYF9jk7S,0,0,,
1059479190934839297,2018-11-05 16:14:57,sisialexandria,I love this 😭😭 https://t.co/7wFtAAstgJ,0,0,"East Lansing, MI, United States","{'type': 'Polygon', 'coordinates': [[[-84.515906, 42.704505], [-84.447347, 42.704505], [-84.447347, 42.788935], [-84.515906, 42.788935]]]}"
1059479402340323334,2018-11-05 16:15:48,DeeCraftyOne,That’s why we shouldn’t expose culture to everybody. https://t.co/dNBTkTQ37S,1,0,"New Orleans, LA, United States","{'type': 'Polygon', 'coordinates': [[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]]}"
1059480652645654530,2018-11-05 16:20:46,HunchoJS,I fw other cultures https://t.co/shvMhzRYe5,0,0,,
1059480661722128388,2018-11-05 16:20:48,jiggajaiii,"*Haka of the Maori

Also, I never peeped the little kid behind 91. Too cute 😍 https://t.co/rVIEXFK6Oo",0,1,,
1059480724586291204,2018-11-05 16:21:03,petite1908,The levels of appropriation are over the top! @espn you may want to fix this tweet ASAP! https://t.co/w3Tj0K7QQU,1,0,,
1059481040002170880,2018-11-05 16:22:18,ethanwatson72,I’m ready to run through a brick wall now. https://t.co/sDkz8TXsBG,4,0,"Tampa, FL, United States","{'type': 'Polygon', 'coordinates': [[[-82.620093, 27.821353], [-82.2652945, 27.821353], [-82.2652945, 28.171836], [-82.620093, 28.171836]]]}"
1059485783189528576,2018-11-05 16:41:09,H3AdHuNCHoO,Shiddd should’ve had y’all big asses out dey on da Line wtf 😭😂😂 https://t.co/HX8zzcCf7d,0,0,,
1059488877478666240,2018-11-05 16:53:27,DJSuchandSuch,Imagine thinkin Moana and Maui were walkin through that door  RT @HumbleTeej: Did all this to fry skunked. Shame https://t.co/mjuAANSdKf,2,4,,
1059488913654460416,2018-11-05 16:53:36,MAXgBU21,TUA DID NOT CARE https://t.co/FY9VVUZzWp,1,0,,
1059489162460577793,2018-11-05 16:54:35,OriginalDude9,"@espn @landryyy14 This isn’t even unique anymore, I keep seeing same ritual( dance party).",0,0,,
1059489469882097664,2018-11-05 16:55:48,A1SinceDayNone,Poor LSWho https://t.co/cks9YSsDVc,0,0,,
1059490062017200130,2018-11-05 16:58:09,illuminaubrey_,Y’all feel that energy... lol I’m ready to get my day started now .. I’m hype https://t.co/J2bx0B3b6V,1,2,,
1059491293531901956,2018-11-05 17:03:03,jahadmassai,Whew.  The one against UGA was better tho...they was lit https://t.co/ksogAGU7qq,0,0,,
1059494236062711808,2018-11-05 17:14:44,TrentVanest,29-0 ... https://t.co/vA2p8m2Omf,0,0,,
1059494545753366529,2018-11-05 17:15:58,pinoyneno,Culturally insensitive caption. Disappointed but not surprised. https://t.co/B6poZO4UKu,3,0,,
1059496178746822656,2018-11-05 17:22:28,2HayleyRobinson,My high school’s haka was more intimidating than this https://t.co/ZK7Tam7fH9,1,0,,
1059497185556000768,2018-11-05 17:26:28,Exclusive_ds,"Random, but I love how Big and Tall Polynesian men are 😍 https://t.co/QairgFNytb",2,1,,
1059499138654572545,2018-11-05 17:34:13,hilliard_kennth,No. It’s the Haka. Don’t belong to LSU https://t.co/MC6HZTzQ7p,3,0,,
1059499883747516416,2018-11-05 17:37:11,cymbalking2006,@espn @landryyy14 Did it work for Alabama tho https://t.co/HoYQ3ouuPQ,0,0,,
1059500139759501314,2018-11-05 17:38:12,JordanEllyse,I’m glad they keep doing this. 😬 what a way to show all the cultures at LSU. #foreverLSU https://t.co/Kqj80FoOW8,1,0,,
1059501886615834626,2018-11-05 17:45:09,Username16289,This shit hype af. I don’t care. I got chills https://t.co/ro8nnphwjv,1,0,,
1059502305853300736,2018-11-05 17:46:48,QMart32,They did all that and got left on 🍩 https://t.co/Qiedl709Sv,0,0,,
1059503699414994945,2018-11-05 17:52:21,schmavian,Convinced this shit don’t work because well... #RollTide https://t.co/3kQMzwsYNO,0,0,,
1059504066001281025,2018-11-05 17:53:48,aceboonkoonBSM,It really bothers me how y’all disrespect the culture of this “The LSU Haka” my fucking ass😑 https://t.co/mhwbc2o9zt,2,1,,
1059505762395918337,2018-11-05 18:00:33,dmccormack6525,@espn @DraftDiamonds @landryyy14 Whatever,0,0,"Overland Park, KS, United States","{'type': 'Polygon', 'coordinates': [[[-94.742494, 38.81903], [-94.607693, 38.81903], [-94.607693, 39.044068], [-94.742494, 39.044068]]]}"
1059506817376641024,2018-11-05 18:04:44,nardodaballer,Espn know they wrong for this tweet https://t.co/UYNPjyhvuz,0,0,,
1059508661674946560,2018-11-05 18:12:04,God_sgift_,"@espn @landryyy14 ESPN

Colleges don't have Hakas

Indigenous communities do. 

A little research goes a long way.",104,5,,
1059509889561714689,2018-11-05 18:16:57,NKakimoto,"There’s no such thing as an “LSU haka” please don’t use this caption. The Haka is indigenous to the Maori people, not a school in Louisiana. https://t.co/dsmTqBHbeQ",8,0,,
1059510140653760512,2018-11-05 18:17:56,Ti_Enjoli,Look at all these playgrounds https://t.co/s94q2XSD9l,0,0,,
1059511988588490752,2018-11-05 18:25:17,edubblove,@gimmesamoa who knew hella uces went to LSU lmao https://t.co/bg9CTkdosk,1,0,,
1059515617735254023,2018-11-05 18:39:42,Shizzeee_,Thought this was Antonio for a quick second. https://t.co/sj7HmDqLfq,11,2,,
1059517506509885440,2018-11-05 18:47:13,C_Los23_,Peep the lady in the LSU hat😂 https://t.co/YKcAtfyvuB,3,0,,
1059520216114245634,2018-11-05 18:57:59,BurnnDat,Mou fksesele? 🙄 https://t.co/dHNUhX0JHC,2,0,,
1059522941887700993,2018-11-05 19:08:48,bsnyder336,"*Pit opens up while Sicko Mode begins to play*

Me: https://t.co/rTn9FZmlxx",0,0,,
1059530250177019904,2018-11-05 19:37:51,lolesaiga,The whut haka? GTFOH https://t.co/kFrOz5Euwx,1,0,"Auckland, New Zealand, New Zealand","{'type': 'Polygon', 'coordinates': [[[174.161834, -37.292621], [175.550653, -37.292621], [175.550653, -35.898837], [174.161834, -35.898837]]]}"
1059531343883833346,2018-11-05 19:42:12,assia_nala,Little mans in back 😂❤️ https://t.co/TYkIynHm2a,0,0,,
1059533479493349376,2018-11-05 19:50:41,angfsm,LSU has no rights to a tradition war dance created centuries ago https://t.co/1uBzxO0edo,0,0,,
1059535348563349506,2018-11-05 19:58:06,solid4k,scored all of 0 points in 60 mins. https://t.co/k8yYOqLmr4,0,1,,
1059536129391845376,2018-11-05 20:01:13,B1ackBruceWayne,"DISRESPECTFUL AS FUCK

This is a pride of a people not LSU https://t.co/jEveQtdfqg",0,0,,
1059536460980862983,2018-11-05 20:02:32,_ednylahs,Look at the little boy in the back lol he’s soo cutee https://t.co/a8zOQklB4f,0,0,,
1059536537724088320,2018-11-05 20:02:50,ShaefShaef,Is is unbelievably hype https://t.co/sWql1FSgUF,0,0,,
1059536926712193024,2018-11-05 20:04:23,DatHilight,That shit cold 🥶 when then Real Mfs do it https://t.co/XH3xYpMVEU,0,0,,
1059539217985036288,2018-11-05 20:13:29,TheDon_Diego,Someone’s getting fired for this one lol that’s how you know ESPN doesn’t cover rugby https://t.co/D6Nph2Egr3,2,0,,
1059540133756702720,2018-11-05 20:17:07,Carsensmaddah,"First of all... it's Aotearoa's haka. Second, the Fehoko's are as Māori as I am Tongan. Lol https://t.co/U3n5bfgxFs",7,0,"Nanakuli, HI, United States","{'type': 'Polygon', 'coordinates': [[[-158.176921, 21.3689869], [-158.125777, 21.3689869], [-158.125777, 21.404694], [-158.176921, 21.404694]]]}"
1059540384676745217,2018-11-05 20:18:07,JayRayEJr,Maori* Haka. https://t.co/yuf3HFmeYH,0,0,,
1059541047330500608,2018-11-05 20:20:45,TanielaLatu,Could’ve at least started with the “Kia Rite”. 🤦🏽‍♂️🤷🏽‍♂️ https://t.co/IY8frdh66U,0,0,,
1059541613360435200,2018-11-05 20:23:00,TuliosRight,@espn @landryyy14 I give it a 10...which is exactly 10 more points than LSU scored all night.,0,0,,
1059543933280120832,2018-11-05 20:32:13,Kevinoverlin,"Ka mate is NOT LSU’s, y’all a bunch of posers. That’s why y’all got scraped 29-0. https://t.co/GjBLwWxWGp",3,1,,
1059546200116871168,2018-11-05 20:41:14,wsupdari,I get chills all over my body EVERY TIME. This is so dope. https://t.co/GpaWJPWWxg,0,0,,
1059547100923473921,2018-11-05 20:44:48,_janizzle__,@King_Hoseok_ bro we’re going to lsu https://t.co/h3nEHxQSG5,1,0,,
1059547128660459520,2018-11-05 20:44:55,MalcolmWithAnL,"tbh, im tryna experience a Haka in person https://t.co/LhbYg9CZmb",1,0,,
1059550700869427201,2018-11-05 20:59:07,1similac,29-0 https://t.co/Azia4yYzY7,0,0,,
1059551572944814081,2018-11-05 21:02:35,SpencerTogia,.@espn is really acting like LSU has the only islanders. https://t.co/nbKPZaToWc,2,0,,
1059552313323470849,2018-11-05 21:05:31,dat_bwilly_dude,They did this in Hawaii and I wanted to learn how to do it too 🤣🤣🤣🤣🤣 https://t.co/1X4TFJgtVN,1,0,,
1059559576989646850,2018-11-05 21:34:23,adrianneenic,Type https://t.co/t76JUvPvGL,0,0,,
1059559949129281537,2018-11-05 21:35:52,isoakava,Well this is pissing me off https://t.co/QxGR8eJ1Jb,2,0,,
1059563193423532034,2018-11-05 21:48:45,FlyGodIsAwesome,This isn’t the LSU Haka you pasty intern https://t.co/ia2y1f08IE,0,0,,
1059565088041000965,2018-11-05 21:56:17,hoodkat_,Lame ass niggas https://t.co/2slQ1d0cIy,0,0,,
1059567007148990473,2018-11-05 22:03:54,Jackson_Tyler20,This makes me wanna hit somebody https://t.co/lxEPtVKhbf,3,0,,
1059567581512777728,2018-11-05 22:06:11,Itz_Kenny_Trick,So lit 😤 https://t.co/7qvx9xSstv,0,0,,
1059568798406107138,2018-11-05 22:11:02,1KWill__,Imagine a mf doing this before he beat yo ass 😂😂😂 https://t.co/FwP4kCkJgZ,1,1,,
1059569179119050758,2018-11-05 22:12:32,ThedumbT,@TheBigLEEguer i could see your ass slapping your knees and hollering and shit https://t.co/9eznRj4D9T,0,0,,
1059570963262697472,2018-11-05 22:19:38,J_Bedo7,LSU haka?! LSU as in Louisiana ? Dang. Even I feel the disrespect https://t.co/hLXAXpC2Da,3,0,,
1059571150882267137,2018-11-05 22:20:22,hermesshawty,Buddy ass in the front with the backwards hat is sexy af af https://t.co/PnfHku3V17,0,0,,
1059573097643364353,2018-11-05 22:28:07,ThaGreatFabsy,Lmao yohan on espn early @Da_Young_Yeezy https://t.co/NBpDaqI2UC,3,2,,
1059573403399655425,2018-11-05 22:29:19,guwop93,them mfs stay live doin that 🤣🤣 https://t.co/SSJlK11r34,0,0,"Knoxville, TN, United States","{'type': 'Polygon', 'coordinates': [[[-84.19397, 35.831436], [-83.733713, 35.831436], [-83.733713, 36.133505], [-84.19397, 36.133505]]]}"
1059573526724784133,2018-11-05 22:29:49,MixmasterCaleb,This is tight. I’m rallying the squad. I found our get hype ritual. https://t.co/XlWj2X62SV,0,0,,
1059576213470101505,2018-11-05 22:40:29,J_Cooper26,“LSU Haka” 🙄 C’mon ESPN don’t disrespect their culture https://t.co/ZPF5Dz1ymc,5,0,,
1059580477370179584,2018-11-05 22:57:26,_zachaveli,"My man stiff , he not trying to rip that suit https://t.co/JXr2PFKFvR",0,0,,
1059581123179757569,2018-11-05 23:00:00,DJRumi33,Peep the little kid in the back doing it👀🔥 https://t.co/LsRpiA5ger,0,0,"Blacksburg, VA, United States","{'type': 'Polygon', 'coordinates': [[[-80.47611, 37.185195], [-80.381618, 37.185195], [-80.381618, 37.273387], [-80.47611, 37.273387]]]}"
1059583807974592512,2018-11-05 23:10:40,__Ezer,Weak as haka anyway 😂😂😂 https://t.co/xpF4td7NEe,0,0,,
1059584366991429634,2018-11-05 23:12:53,indalay_,"y'all are so delusional in america, this haka ain't yours to claim https://t.co/JRMfUZp7iV",0,0,,
1059585595029274625,2018-11-05 23:17:46,waldrop9tucker,Win or Lose this shit HoT https://t.co/A3FcIpVvQY,1,0,"Seffner, FL, United States","{'type': 'Polygon', 'coordinates': [[[-82.290128, 27.9784943], [-82.256856, 27.9784943], [-82.256856, 28.019497], [-82.290128, 28.019497]]]}"
1059585993249042432,2018-11-05 23:19:21,Nguyen_Nation,I could watch this every week https://t.co/eBHgPJ82YC,1,0,,
1059586147477790720,2018-11-05 23:19:58,KaedenJenkins,Me outside the polls tomorrow getting ready contribute to the improvement my children’s future https://t.co/SdP6oLSY0X,6,0,,
1059588069265993728,2018-11-05 23:27:36,JomoBby_,I thought the University of Hawaii does the haka 🤨🤔 https://t.co/zlqLtTGgYR,0,0,,
1059589659142041601,2018-11-05 23:33:55,TamBeesly,Idk why I tear up at this https://t.co/cusScGLu3O,1,0,,
1059590503702913024,2018-11-05 23:37:16,kdotcolby,LSU Haka??? CAP. https://t.co/QbSy5TqnEe,0,0,,
1059591181368082432,2018-11-05 23:39:58,solracbrown24,5 points for effort. That's all https://t.co/VPi3n9ttTp,2,0,,
1059591266860756992,2018-11-05 23:40:18,__ohthatscute,I loveeeeeee the Haka dance so muchhhhhhhhhhhhhh https://t.co/5iK7AsRE6c,1,0,,
1059591595945811969,2018-11-05 23:41:37,YoungFifa_,Those some big ass humans https://t.co/XbUOgtdQYR,0,0,,
1059592452271595520,2018-11-05 23:45:01,422Sunnyhills,Dope!! https://t.co/zkQtyNoq5l,0,0,,
1059592766915833856,2018-11-05 23:46:16,_CLEOVII_,"ESPN I love you BUT this does not belong to LSU, and it’s problematic that you guys are this uncultured. https://t.co/DNFBAAxGBk",0,0,,
1059595050558996481,2018-11-05 23:55:21,2Tanks_DRE,"That’s not the “LSU HAKA” lol it’s just “HAKA” RT @espn: The LSU Haka is BACK! 🔥 

(via @landryyy14) https://t.co/U3vMOKY2iy",0,0,,
1059595085099098112,2018-11-05 23:55:29,2Tanks_DRE,See RT @BeulahKoale: This is not a LSU HAKA. This is the haka of the indigenous people of my country. Maori. https://t.co/eQXjqlEZ8V,0,0,,
1059595108935483392,2018-11-05 23:55:34,LDW_2k19,Bama by 29 https://t.co/eDGSLjWzF8,1,0,,
1059595259666145280,2018-11-05 23:56:10,Gr8GreyMatter,"This ain’t it... 

Let indigenous people have their damn traditions. https://t.co/hEoP7bkotj",0,0,,
1059597008456114176,2018-11-06 00:03:07,itsyagurlt_,Am I the only one who thinks this is sexy ? https://t.co/TNkFfB7Yly,1,1,,
1059597613052452865,2018-11-06 00:05:31,SadiTroche,This isn’t LSU’s Haka https://t.co/9CqQI29s3G,0,0,,
1059598867841327105,2018-11-06 00:10:31,tropithedonpapi,@409Dj https://t.co/lGPoBcjKSP,1,1,,
1059599630051229697,2018-11-06 00:13:32,Just_Ke21,"@espn It doesn’t belong to LSU. Thank you, next.",12,0,,
1059599740403400705,2018-11-06 00:13:59,SirNiick,LSU Haka...That’s like saying American Jollof 😂 https://t.co/gOR6SpbrUX,1,0,,
1059601246968053760,2018-11-06 00:19:58,MIGHTYKING219,so its LSU’s right? FOH colonizers https://t.co/yiFFBAquCD,0,0,,
1059604074142859265,2018-11-06 00:31:12,bigdeebo49,@espn @landryyy14 It's back gone!!!!!,0,0,,
1059604265596084224,2018-11-06 00:31:58,CoachJThomas24,"@espn @landryyy14 Yeah,🤔 but the score after the little dance was BAMA 29 LSU 0. 🤣",0,0,,
1059604822494756868,2018-11-06 00:34:10,colyeraustin,Alabama’s Hawaiian is better https://t.co/dkXSEY3uAx,1,0,,
1059608775332651008,2018-11-06 00:49:53,SupaDupa_Jedi,"Wish I could hire them to hype me up before any activity. Waking up for work, cutting the grass, eating pussy, playing 2K etc.... https://t.co/F6J2fPYZkT",0,0,,
1059608832228409344,2018-11-06 00:50:06,Greekysimi,@espn @landryyy14 That was so intense and amazing,0,0,,
1059609356432478208,2018-11-06 00:52:11,BitchToLegit,I’m....... a little turned on https://t.co/jLXpG0eDv7,0,0,"Barbados, Barbados","{'type': 'Polygon', 'coordinates': [[[-59.6506083, 13.0441327], [-59.4203809, 13.0441327], [-59.4203809, 13.3344663], [-59.6506083, 13.3344663]]]}"
1059610145041207297,2018-11-06 00:55:19,wassup_dawk,I just want to participate one time https://t.co/OHJ4ic1pyX,0,0,,
1059612198480240640,2018-11-06 01:03:29,Levanstian757,"That works against La Tech but not Alabama, I'm just saying https://t.co/lOtxytm14d",0,0,,
1059613084896002048,2018-11-06 01:07:00,RayNofmercy,This isn't the haka. This is what the indigenous Maori kids here in New Zealand call 'The Kaka' https://t.co/kXpwIBs2iX,0,0,,
1059613983357886464,2018-11-06 01:10:34,KimbleGathers,And they get shutout at home. https://t.co/UqbCy2wQgE,0,0,,
1059616953537646593,2018-11-06 01:22:23,AnakinSkiWalk,ESPN losses again 🤦🏾‍♂️ LSU Haka. Y’all know better than this https://t.co/8glj5vbeOM,0,0,,
1059618434093277189,2018-11-06 01:28:16,7oddinho,"White folk, be scared as fuck☠️ https://t.co/bkZm61pxIL",3,1,,
1059621383339208704,2018-11-06 01:39:59,bigcon97,This is never not going to be dope https://t.co/QxbgfU1cAU,0,0,,
1059623463986520065,2018-11-06 01:48:15,bcozzzy,@espn @landryyy14 https://t.co/Ni68xqvNNH,0,0,,
1059623656794537985,2018-11-06 01:49:01,PlantCornNotKil,lil dude on the right was pumped up lmao https://t.co/A6sXcqyeYG,0,0,,
1059626106649743361,2018-11-06 01:58:45,BAllenII,I WANNA RUN THROUGH A FUCKING BRICK WALL!!!! https://t.co/nQ5bgIZo8x,0,0,,
1059627765018710017,2018-11-06 02:05:20,Tonyy_Stark,@espn STOP‼️ It’s the Maori haka and it’s always gonna be Maori culture!!!!! https://t.co/Rsg9okFfpw,0,0,,
1059627805993000960,2018-11-06 02:05:30,Wilk_65,Only Polys Will Understand How Much This Gets You READY!!! https://t.co/EzeOBZK28l,226,31,,
1059628486225207296,2018-11-06 02:08:12,nisamxrie,I’m sorry but this is not “LSU’s” haka. https://t.co/A9z4nOS0Hy,0,0,"San Antonio, TX, United States","{'type': 'Polygon', 'coordinates': [[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]]}"
1059630188022153216,2018-11-06 02:14:58,2damnfeisty,@espn @landryyy14 @jessyjams we need to go to Maori,1,0,,
1059631089017208832,2018-11-06 02:18:33,yohohohohohoho_,@espn @landryyy14 Maori***,4,0,,
1059632330313269248,2018-11-06 02:23:29,Lul19st,Yo them nighas was bout to tongue kiss at the end https://t.co/DbAlgPxijs,0,0,,
1059636433298825217,2018-11-06 02:39:47,flyhalf_victor,LSU isnt Maori at all and I doubt they come from New Zealand https://t.co/i5CPlnC01Q,0,0,"San Diego, CA, United States","{'type': 'Polygon', 'coordinates': [[[-117.282538, 32.53962], [-116.9274403, 32.53962], [-116.9274403, 33.0804044], [-117.282538, 33.0804044]]]}"
1059637498526220289,2018-11-06 02:44:01,thelastbryson,"Calling this the ""LSU Haka"" is why they put 0 points on the board against Bama. https://t.co/3vwAOBF0ol",2,0,,
1059638026941489153,2018-11-06 02:46:07,jacob_edmond_45,I wish I was born Hawaiian💀 https://t.co/Y2BSDxLBI1,1,0,"Huntersville, NC, United States","{'type': 'Polygon', 'coordinates': [[[-80.957062, 35.366148], [-80.8108998, 35.366148], [-80.8108998, 35.454554], [-80.957062, 35.454554]]]}"
1059638602865565696,2018-11-06 02:48:24,aggierugger2010,"@StaceyGray11 @espn It’s a Polynesian family that performs it for their son. Breiden Fehoko, fyi.",1,0,,
1059639443265597440,2018-11-06 02:51:45,aggierugger2010,@espn @landryyy14 @USARugby faced the real thing in Chicago on Saturday! https://t.co/zEAAIsDKd4,0,0,,
1059640068363538432,2018-11-06 02:54:14,StaceyGray11,"@aggierugger2010 @espn Totally cool with that part (that’s what it’s for!), its more ESPNs headline that bothered me... and others. I imagine its a genuine mistake, they don’t realise that New Zealanders are quite protective over ‘our’ Haka. Educate the world one tweet at a time 😂",2,0,,
1059641263299928065,2018-11-06 02:58:59,tamialauren17,Okayyy but the lil boy in the back sooo cute 😭❤️ https://t.co/aQHu5ukdFN,0,0,,
1059643774689775616,2018-11-06 03:08:57,409TexasBoii,So we ignore the fact that lil homie doing his think too https://t.co/F2YTPKHaVR,0,0,,
1059648418442764289,2018-11-06 03:27:24,amenshownu,this is a maori haka. https://t.co/OD0svd8gtf,2,0,,
1059648420225282048,2018-11-06 03:27:25,P_W1llkomm,This shit right here makes me want to go to the gym and do 3 a days!! HYPE AF ❗️❗️❗️ https://t.co/WycREZyyKg,1,0,,
1059649351910391808,2018-11-06 03:31:07,abellboys,"I can't lie, anytime I see this happening I get excited. Anyone that tries to do this and this is not your heritage, please STOP. Man I love watching these guys love their heritage https://t.co/tYk8hvTCM3",9,0,,
1059651123454398465,2018-11-06 03:38:09,_PBANDJB,I am obsessed with the Haka I can’t wait to travel around the world and learn more about it and what it stands for https://t.co/NGh2msXqxt,0,0,,
1059653294312710145,2018-11-06 03:46:47,_kingjuju_,Oh they brought the whole gang this time https://t.co/tDF6o8V6nH,1,0,,
1059655275412627456,2018-11-06 03:54:39,Farley_Jeremy23,Watch the movie Forever Strong on Netflix and you’ll understand https://t.co/EMiLudYimG,0,0,,
1059657266964586496,2018-11-06 04:02:34,gr1zzly06,Enough already it was cool the first time now its tiring to see lol did all this then got ran 29-0 lol 😴 https://t.co/x6x64vfMnc,1,0,,
1059657802514382848,2018-11-06 04:04:42,indithevibe,the little kid in the back 😩 https://t.co/D58vKJiuOJ,3,0,,
1059659355937751041,2018-11-06 04:10:52,Big_D_The_Don,This will always be dope https://t.co/zjwY2tVHB8,1,0,"Plainview, TX, United States","{'type': 'Polygon', 'coordinates': [[[-101.7600269, 34.142451], [-101.6434809, 34.142451], [-101.6434809, 34.235002], [-101.7600269, 34.235002]]]}"
1059659622137716736,2018-11-06 04:11:56,JalenMJones,I’m sure African Americans coulda had some cool tribal battle cry shit too... but idk where I once was https://t.co/bE1p7Tbdan,2,0,"Gahanna, OH, United States","{'type': 'Polygon', 'coordinates': [[[-82.905845, 39.987076], [-82.802554, 39.987076], [-82.802554, 40.05651], [-82.905845, 40.05651]]]}"
1059661105973227521,2018-11-06 04:17:49,AshleighTipene,"ESPN I love u but kao. This is the Haka indigenous to Maori tribal warriors over here in New Zealand. MY people. LSU either needs to acknowledge us, or leave our traditions alone. https://t.co/VbYcwUe2ky",1,0,,
1059665338302906368,2018-11-06 04:34:38,jalen_goode,you lying if you don’t think this is tuff https://t.co/hpMkeGypip,3,0,,
1059668395199610881,2018-11-06 04:46:47,yaycinth,I love watching the Haka. It's so fascinating and I think it's interesting how intimidating they look yet to be the most loving people I've ever met https://t.co/k8nnS6AjvK,1,0,"Auburn, WA, United States","{'type': 'Polygon', 'coordinates': [[[-122.2663975, 47.257029], [-122.144477, 47.257029], [-122.144477, 47.356233], [-122.2663975, 47.356233]]]}"
1059670613990760448,2018-11-06 04:55:36,Tank080,🤙🏾 https://t.co/n7bDtUKfRE,2,0,,
1059671085547962368,2018-11-06 04:57:29,KazxKage,Oh my god it’s just a Haka it’s doesn’t have anything to do with LSU https://t.co/7hyd1qNQOQ,0,0,,
1059673484446453761,2018-11-06 05:07:01,michaelabdi6,Gets better everytime https://t.co/EYRk4q1R7J,1,2,,
1059673876068818944,2018-11-06 05:08:34,KosherSoul,Maori guys are really hot. https://t.co/StgSbOPiip,62,6,,
1059677821239386112,2018-11-06 05:24:15,elgordx_afuera,"LSU doesn’t own the Haka, they only got it because that’s some of the players culture. https://t.co/xRTN6rbiUC",0,0,"Arcata, CA, United States","{'type': 'Polygon', 'coordinates': [[[-124.110814, 40.840387], [-124.053849, 40.840387], [-124.053849, 40.909503], [-124.110814, 40.909503]]]}"
1059679604640759808,2018-11-06 05:31:20,Sllick_E,I respect the culture....but y’all did all that and got y’all ass whipped 😂😂😂😂 https://t.co/9hlyU5lIhy,5,0,"Miramar, FL, United States","{'type': 'Polygon', 'coordinates': [[[-80.4081604, 25.956799], [-80.205968, 25.956799], [-80.205968, 25.9954488], [-80.4081604, 25.9954488]]]}"
1059681823444344833,2018-11-06 05:40:09,saaajey,Anybody see lil man in the back?😩😩😩 https://t.co/Cvco0TyfJg,0,0,,
1059681972988063744,2018-11-06 05:40:44,ImFrmMayberry,This so dope https://t.co/NxFOFBlH2g,0,0,,
1059682593602396160,2018-11-06 05:43:12,toriaatoa,Pleeeeeeaaassee STOP doing this🚮🚮🚮🚮 https://t.co/w32IG8sa12,0,0,"Brisbane, Queensland, Australia","{'type': 'Polygon', 'coordinates': [[[152.668522848, -27.767440994], [153.31787024, -27.767440994], [153.31787024, -26.996844991], [152.668522848, -26.996844991]]]}"
1059684334339264512,2018-11-06 05:50:07,bossmarius,Beautiful https://t.co/9m6cyAhIde,0,0,,
1059684670764240901,2018-11-06 05:51:28,arthurnedlic_,“LSU Haka”???? the disrespect https://t.co/3UhqBbLCdA,1,1,,
1059685232046206976,2018-11-06 05:53:41,Sminiiey,Did anyone notice the little boy? So cute😍 https://t.co/hmVqKWCYh2,0,0,,
