"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users"
"BYUAnime";"Dionisio";"4842286412";"1058854929702383616";"/BYUAnime/status/1058854929702383616";"2018-11-03 22:54:22";1541285662;"I’ll much respect but LSU gon losehttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I’ll much respect but LSU gon lose<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/M4aTTIpmbx"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";3;0;0;False;False;"";"[]"
"Hova_is_Back";"Lt. Aldo Raine";"164484283";"1058854909947330565";"/Hova_is_Back/status/1058854909947330565";"2018-11-03 22:54:17";1541285657;"Every time needs a dude like this. Shit is hype afhttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Every time needs a dude like this. Shit is hype af<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/QP1dt7U1Ie"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;1;True;False;"";"[]"
"cole_haines";"⚜️ Cole Haines ⚜️";"2578315798";"1058854886207569921";"/cole_haines/status/1058854886207569921";"2018-11-03 22:54:12";1541285652;"I would run through a brick wallhttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I would run through a brick wall<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/RjgC8MFO3K"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";2;0;0;False;False;"";"[]"
"JMcNulty410";"Richard Herbert";"4448410701";"1058854865722662912";"/JMcNulty410/status/1058854865722662912";"2018-11-03 22:54:07";1541285647;"Never gets oldhttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Never gets old<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/ydxYeKWGP1"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"JoeBates1992";"Joe Bates";"3281854080";"1058854829840310272";"/JoeBates1992/status/1058854829840310272";"2018-11-03 22:53:58";1541285638;"I got excited just watching this #LSUvsBamahttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I got excited just watching this <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LSUvsBama?src=hash""><s>#</s><b>LSUvsBama</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/8V7wEM8sYg"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"['LSUvsBamahttps']";False;"[]";"";0;0;0;False;False;"";"[]"
"ThePlug210";"Mike Estrada The Don";"767716015396433920";"1058854827546042368";"/ThePlug210/status/1058854827546042368";"2018-11-03 22:53:58";1541285638;"I’m hyped !!!https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I’m hyped !!!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/9DCYBXt0Tv"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;1;0;False;False;"";"[]"
"bogamble3";"Bo Gamble";"1027316527132041216";"1058854799486210048";"/bogamble3/status/1058854799486210048";"2018-11-03 22:53:51";1541285631;"LSU by 1000https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">LSU by 1000<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/utX3a4cmkU"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"NateSpenard";"Nate Spenard";"392361170";"1058854748823212032";"/NateSpenard/status/1058854748823212032";"2018-11-03 22:53:39";1541285619;"You had a nice season Bamahttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">You had a nice season Bama<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/h7CKuRBR04"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"SamSchneider43";"SaltySam";"2484825656";"1058854748802203653";"/SamSchneider43/status/1058854748802203653";"2018-11-03 22:53:39";1541285619;"@TBow42https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""940273701907349504"" dir=""ltr"" href=""/TBow42""><s>@</s><b>TBow42</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/6Id6ULzq12"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"CDotFreshhh";"Percival Jenkins";"230285696";"1058854738240790528";"/CDotFreshhh/status/1058854738240790528";"2018-11-03 22:53:36";1541285616;"They about to Haka this L thohttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">They about to Haka this L tho<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/uFJ2hkDQXi"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"realione";"The Real";"2709302607";"1058854725850927109";"/realione/status/1058854725850927109";"2018-11-03 22:53:33";1541285613;"All this for a Lhttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">All this for a L<img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""🤷🏾‍♂️"" aria-label=""Emoji: Man shrugging (medium dark skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f937-1f3fe-200d-2642-fe0f.png"" title=""Man shrugging (medium dark skin tone)""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/Exo1Dyzfri"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"tommyC310";"Tom Cianflona";"491629180";"1058854708180324354";"/tommyC310/status/1058854708180324354";"2018-11-03 22:53:29";1541285609;"I wanna run through a brick wallhttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I wanna run through a brick wall<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/4GlZ9ldjuu"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";2;0;0;False;False;"";"[]"
"DrGray10";"Stacy";"18234747";"1058854706611699717";"/DrGray10/status/1058854706611699717";"2018-11-03 22:53:29";1541285609;"Won’t lie, this is awesome!https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Won’t lie, this is awesome!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/WghHnQfKfp"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"CGH_Grant";"grant";"317852086";"1058854698877403137";"/CGH_Grant/status/1058854698877403137";"2018-11-03 22:53:27";1541285607;"Ahhh hell @Tuaamann we need you to do some of this to get the team hypedhttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Ahhh hell <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2829449485"" dir=""ltr"" href=""/Tuaamann""><s>@</s><b>Tuaamann</b></a> we need you to do some of this to get the team hyped<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/S7OXRFPoUb"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"PilgrimBruce";"Bruce  Pilgrim";"746632469852495874";"1058854683089952768";"/PilgrimBruce/status/1058854683089952768";"2018-11-03 22:53:23";1541285603;"@LockItInonFS1 @rachelbonnetta You don't mess with the Haka.https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1030457458949386246"" dir=""ltr"" href=""/LockItInonFS1""><s>@</s><b>LockItInonFS1</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""36084926"" dir=""ltr"" href=""/rachelbonnetta""><s>@</s><b>rachelbonnetta</b></a> You don't mess with the Haka.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/XMLSpkL8nK"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"Big_Mic06";"michiah";"3311143148";"1058854676916043776";"/Big_Mic06/status/1058854676916043776";"2018-11-03 22:53:22";1541285602;"LSU is winning tonight https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">LSU is winning tonight <img alt=""🤷🏼‍♂️"" aria-label=""Emoji: Man shrugging (medium light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f937-1f3fc-200d-2642-fe0f.png"" title=""Man shrugging (medium light skin tone)""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/KEmxMvHbjc"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";6;2;2;True;False;"";"[]"
"imlinwood";"big gerald";"3388269197";"1058854652983345152";"/imlinwood/status/1058854652983345152";"2018-11-03 22:53:16";1541285596;"can someone bottle up this energy and mail it to mehttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">can someone bottle up this energy and mail it to me<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/AdMmtwnwed"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"ChaseMcTosh";"Chase McIntosh";"403010589";"1058854633081372679";"/ChaseMcTosh/status/1058854633081372679";"2018-11-03 22:53:11";1541285591;"Bama by 17+https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Bama by 17+<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/LEwjmvBU6R"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"blane_bender";"Blane Bender";"810322430669553664";"1058854628635348992";"/blane_bender/status/1058854628635348992";"2018-11-03 22:53:10";1541285590;"This don’t get you ready for tonight’s game idk what willhttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This don’t get you ready for tonight’s game idk what will<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/5NPTGxgTSC"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"maybemannysays";"manny";"2246350140";"1058854589326344192";"/maybemannysays/status/1058854589326344192";"2018-11-03 22:53:01";1541285581;"serious Dothraki vibes https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">serious Dothraki vibes <img alt=""😤"" aria-label=""Emoji: Face with look of triumph"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f624.png"" title=""Face with look of triumph""/><img alt=""😤"" aria-label=""Emoji: Face with look of triumph"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f624.png"" title=""Face with look of triumph""/><img alt=""😤"" aria-label=""Emoji: Face with look of triumph"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f624.png"" title=""Face with look of triumph""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/pdCZa3kqQQ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"Crafty_Righty";"Heath 🐘🌮⚾️🏈";"519747173";"1058854569894121473";"/Crafty_Righty/status/1058854569894121473";"2018-11-03 22:52:56";1541285576;"I don’t care if it is LSU.  This is so cool.https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I don’t care if it is LSU.  This is so cool.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/cqU7ON9jxB"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"JJSteele3";"Steele";"54319144";"1058854568694448128";"/JJSteele3/status/1058854568694448128";"2018-11-03 22:52:56";1541285576;"This is freaking awesome.https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This is freaking awesome.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/31Nu4fa99A"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"schnekser";"Becky Schnekser";"131509441";"1058854547240697856";"/schnekser/status/1058854547240697856";"2018-11-03 22:52:51";1541285571;"@PREAUX_FISH where you at?https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""442866144"" dir=""ltr"" href=""/PREAUX_FISH""><s>@</s><b>PREAUX_FISH</b></a> where you at?<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/rVLOLCk3Y8"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"Shannon_lenae55";"Shannon Lenae";"427670704";"1058854525111623680";"/Shannon_lenae55/status/1058854525111623680";"2018-11-03 22:52:46";1541285566;"Reasons why LSU is bout to win this ball game https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Reasons why LSU is bout to win this ball game <img alt=""⬇️"" aria-label=""Emoji: Downwards arrow"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2b07.png"" title=""Downwards arrow""/><img alt=""⬇️"" aria-label=""Emoji: Downwards arrow"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2b07.png"" title=""Downwards arrow""/><img alt=""⬇️"" aria-label=""Emoji: Downwards arrow"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2b07.png"" title=""Downwards arrow""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/atN2iYr9oa"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"ThirdWardScribe";"Tristan Taylor";"121873005";"1058854491682934786";"/ThirdWardScribe/status/1058854491682934786";"2018-11-03 22:52:38";1541285558;"I’ll say it again... WHEN I SAY UCE YOU SAY...https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I’ll say it again... WHEN I SAY UCE YOU SAY...<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/DnTVSyUp4j"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"iamzayy2x";"Zay⚡️";"714582105963933696";"1058854455884607488";"/iamzayy2x/status/1058854455884607488";"2018-11-03 22:52:29";1541285549;"Hey our qb is from the same place https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Hey our qb is from the same place <img alt=""😉"" aria-label=""Emoji: Winking face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f609.png"" title=""Winking face""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/WoZp2iM7Lg"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
